CustomerKey;CountryCode;FirstName;LastName;BirthDate;MaritalStatus;Gender;YearlyIncome;TotalChildren;EnglishEducation;EnglishOccupation;HouseOwnerFlag;NumberCarsOwned
26457;LBN;Sydney;Moore;01.02.1945;S;F;60000;3;Graduate Degree;Management;1;2
26458;UMI;Ryan;Moore;01.12.1944;M;M;60000;3;Graduate Degree;Management;1;2
26459;GEO;Angelica;Hayes;01.02.1945;S;F;60000;3;Graduate Degree;Management;1;2
26460;PRK;Gabriella;Cook;01.09.1945;M;F;60000;3;Bachelors;Management;1;2
26461;MEX;Brooke;Howard;01.05.1946;S;F;60000;3;Bachelors;Management;0;2
26462;EGY;Lauren;Kelly;01.02.1951;S;F;60000;3;Bachelors;Management;0;2
26463;GNQ;Alexa;Rogers;01.04.1946;S;F;60000;3;Bachelors;Management;0;2
26464;URY;Alexandria;Griffin;01.05.1947;S;F;40000;4;High School;Professional;0;2
26465;JEY;Andrea;Evans;01.06.1952;S;F;50000;3;Bachelors;Management;1;2
26466;JOR;Kevin;Turner;01.09.1946;S;M;50000;3;Bachelors;Management;0;2
26467;KEN;Nicole;Brooks;01.02.1947;S;F;50000;3;Bachelors;Management;0;2
26468;GUM;Alyssa;Brown;01.11.1946;M;F;50000;3;Bachelors;Management;1;2
26469;UMI;Joy;Alvarez;01.05.1947;S;F;50000;3;Bachelors;Management;0;2
26470;MOZ;Marcus;Cooper;01.05.1947;M;M;50000;4;Bachelors;Management;1;2
26471;TKM;Edward;Perez;01.02.1953;M;M;50000;4;Bachelors;Management;1;2
26472;MAC;David;Hughes;01.09.1947;S;M;50000;4;Bachelors;Management;1;2
26473;TON;Anna;Wood;01.10.1947;S;F;50000;4;Bachelors;Management;0;2
26474;SVN;Mackenzie;Morris;01.07.1948;S;F;60000;4;Bachelors;Management;0;2
26475;GHA;Isabella;Gonzalez;01.04.1950;S;F;30000;4;High School;Professional;0;2
26476;DMA;Jordan;Jai;01.02.1950;M;M;30000;5;Partial High School;Clerical;0;2
26477;GRL;Joel;Rana;01.04.1958;S;M;40000;4;High School;Professional;1;2
26478;NOR;Sara;Collins;01.04.1953;S;F;40000;4;High School;Professional;1;2
26479;MSR;Katherine;Cook;01.08.1952;S;F;40000;4;High School;Professional;0;2
26480;URY;Jacqueline;Patterson;01.06.1956;S;F;20000;5;Partial High School;Clerical;0;3
26481;ISR;Luke;Young;01.04.1951;M;M;30000;5;Partial High School;Skilled Manual;1;3
26482;NIC;Sydney;Hill;01.11.1950;M;F;30000;5;Partial High School;Skilled Manual;1;3
26483;SSD;Taylor;Ward;01.09.1950;S;F;30000;5;Partial High School;Skilled Manual;0;3
26484;GRC;Fernando;Patterson;01.10.1951;S;M;40000;5;High School;Professional;0;3
26485;URY;Jason;Bryant;01.12.1951;M;M;40000;5;High School;Professional;1;4
26486;CYP;Andrea;Cook;01.06.1957;M;F;40000;5;High School;Professional;0;4
26487;VNM;Vincent;Ma;01.10.1951;S;M;70000;5;Bachelors;Management;1;3
26488;GRC;Julia;Rodriguez;01.04.1953;M;F;40000;2;High School;Professional;1;2
26489;CHN;Jordan;Collins;01.10.1952;S;M;70000;2;Bachelors;Management;1;1
26490;PAN;Antonio;Simmons;01.08.1963;S;M;70000;2;Bachelors;Management;0;1
26491;SLB;Riley;Sanchez;01.05.1953;S;F;70000;2;Bachelors;Management;0;1
26492;AND;Ryan;Rodriguez;01.08.1952;M;M;70000;2;Bachelors;Management;1;1
26493;ZWE;Lawrence;Ramos;01.03.1953;M;M;70000;2;Bachelors;Management;1;1
26494;ALB;Nicholas;White;01.02.1958;M;M;70000;2;Partial College;Professional;1;1
26495;GEO;Allison;Baker;01.06.1954;S;F;40000;2;High School;Professional;1;2
26496;SVN;Cassidy;Griffin;01.05.1954;M;F;40000;2;High School;Professional;1;2
26497;GBR;Karen;Sanchez;01.01.1954;M;F;60000;2;Partial College;Professional;1;1
26498;ZWE;Ethan;Hayes;01.04.1954;M;M;60000;2;Partial College;Professional;1;1
26499;AND;Renee;Ruiz;01.08.1953;M;F;60000;2;Partial College;Professional;1;2
26500;GUM;Billy;Ruiz;01.03.1959;M;M;60000;2;Partial College;Professional;1;2
26501;PYF;Allison;Parker;01.08.1953;S;F;60000;2;Partial College;Professional;1;2
26502;EST;Taylor;Brown;01.10.1953;S;F;60000;2;Partial College;Professional;1;2
26503;YEM;Jeremiah;Townsend;01.01.1960;M;M;40000;2;Partial High School;Skilled Manual;1;2
26504;TKM;Jennifer;Robinson;01.02.1955;M;F;40000;2;Partial High School;Skilled Manual;1;2
26505;HND;Jennifer;Wright;01.08.1960;M;F;40000;2;Partial High School;Skilled Manual;1;2
26506;USA;Ruth;Srini;01.01.1955;S;F;60000;2;Partial College;Professional;1;2
26507;ITA;Abhijit;Thakur;01.01.1960;M;F;60000;2;Partial College;Professional;1;2
26508;VIR;Marcus;Ross;01.01.1955;M;M;60000;2;Partial College;Professional;1;2
26509;MDA;Seth;Taylor;01.09.1954;S;M;60000;2;Partial College;Professional;0;2
26510;CXR;Jack;Scott;01.09.1954;S;M;60000;2;Partial College;Professional;1;0
26511;BRB;Charles;Weisman;01.02.1955;M;M;70000;5;Partial College;Professional;1;2
26512;SEN;Christina;Cooper;01.01.1961;M;F;40000;2;Partial High School;Skilled Manual;0;2
26513;THA;Stacy;Moreno;01.08.1955;S;F;60000;2;Partial College;Professional;0;2
26514;BRB;Cameron;Powell;01.10.1955;M;M;70000;4;Partial College;Professional;0;1
26515;ESP;Zoe;Watson;01.09.1961;M;F;70000;4;Partial College;Professional;1;1
26516;MAC;Jill;Perry;01.03.1956;M;F;70000;4;Partial College;Professional;1;1
26517;BVT;Melanie;Griffin;01.08.1955;M;F;70000;4;Partial College;Professional;1;1
26518;AND;Marcus;Lee;01.12.1955;S;M;70000;4;Partial College;Professional;1;1
26519;TTO;Brianna;Wood;01.07.1955;M;F;80000;3;Bachelors;Management;1;1
26520;BRN;Chloe;Ramirez;01.04.1957;S;F;60000;2;High School;Professional;0;2
26521;LCA;Nathan;Taylor;01.11.1956;M;M;60000;2;High School;Professional;0;2
26522;PSE;Logan;Thompson;01.09.1962;M;M;60000;2;Partial College;Professional;1;1
26523;NPL;Casey;Raji;01.11.1962;S;F;60000;2;Partial College;Professional;1;2
26524;SDN;Anthony;Robinson;01.11.1956;M;M;60000;2;Partial College;Professional;1;2
26525;ECU;Jeremy;Bell;01.04.1963;S;M;70000;2;High School;Professional;1;2
26526;DJI;Blake;Coleman;01.02.1958;M;M;70000;2;High School;Professional;1;2
26527;TKM;Oscar;Hayes;01.09.1963;M;M;70000;2;Partial High School;Skilled Manual;1;2
26528;ESH;Samuel;Garcia;01.11.1958;S;M;60000;3;High School;Professional;1;2
26529;SWE;Jasmine;Davis;01.04.1975;S;F;70000;5;Graduate Degree;Professional;1;0
26530;WSM;Riley;Morgan;01.09.1974;M;F;70000;5;Graduate Degree;Professional;0;0
26531;SSD;Jeremy;Reed;01.10.1974;M;M;70000;5;Graduate Degree;Professional;1;2
26532;LSO;Angela;Barnes;01.03.1974;S;F;80000;0;Bachelors;Management;0;1
26533;USA;Xavier;Mitchell;01.01.1974;M;M;80000;0;Bachelors;Management;0;1
26534;MAF;Fernando;Smith;01.02.1979;S;M;90000;4;Bachelors;Management;1;1
26535;ISL;Kelly;Perry;01.12.1979;M;F;90000;4;Bachelors;Management;1;1
26536;MDA;Katherine;Thomas;01.10.1978;S;F;100000;0;Bachelors;Management;1;2
26537;LBN;Wyatt;Perez;01.10.1972;S;M;100000;1;Bachelors;Management;1;2
26538;LUX;Warren;Black;01.11.1979;M;M;110000;2;Graduate Degree;Management;1;3
26539;SEN;Faith;Hayes;01.10.1973;S;F;130000;1;Graduate Degree;Management;0;2
26540;COM;Jada;Sanchez;01.10.1979;S;F;170000;1;Graduate Degree;Management;0;1
26541;PAK;Alexis;Butler;01.11.1984;M;F;40000;0;Partial College;Skilled Manual;1;1
26542;CHN;Jamie;Torres;01.09.1983;M;M;40000;0;Bachelors;Professional;0;2
26543;ARM;Susan;Guo;01.07.1952;S;F;10000;2;High School;Skilled Manual;0;2
26544;MDG;Riley;Ramirez;01.09.1983;M;F;30000;0;Partial College;Skilled Manual;1;1
26545;KHM;Taylor;Ross;01.07.1983;M;F;60000;0;Partial College;Skilled Manual;0;2
26546;KWT;Miguel;Bennett;01.12.1983;M;M;60000;0;Partial College;Skilled Manual;1;2
26547;KGZ;Barbara;Beck;01.11.1951;S;F;30000;2;Partial College;Clerical;0;2
26548;HTI;Casey;Suarez;01.11.1952;S;M;20000;4;High School;Skilled Manual;0;2
26549;NAM;Jamie;Sanz;01.08.1959;S;M;20000;2;Partial High School;Clerical;1;2
26550;HKG;Alex;Morris;01.04.1983;S;M;40000;0;Bachelors;Professional;0;2
26551;KNA;Noah;Moore;01.03.1983;S;M;40000;0;Partial College;Skilled Manual;1;1
26552;NZL;Judith;Turner;01.09.1982;M;F;40000;0;Partial College;Skilled Manual;1;1
26553;NLD;Kayla;Powell;01.11.1982;S;F;40000;0;Partial College;Skilled Manual;1;2
26554;MWI;Michael;Garcia;01.11.1982;S;M;60000;0;Partial College;Skilled Manual;0;2
26555;CPV;Jeremy;Perry;01.12.1982;S;M;70000;0;Partial College;Skilled Manual;0;2
26556;TCD;Jeremy;Cooper;01.11.1981;M;M;60000;0;Partial College;Skilled Manual;0;2
26557;ARE;Katelyn;Morgan;01.01.1982;S;F;60000;0;Partial College;Skilled Manual;1;2
26558;CHE;Holly;Garcia;01.02.1955;M;F;10000;2;Partial High School;Clerical;0;2
26559;SRB;Marshall;Ye;01.11.1954;S;M;10000;2;Partial High School;Clerical;1;2
26560;HMD;Lindsey;Shen;01.05.1962;M;F;20000;2;Partial High School;Clerical;1;2
26561;MNG;Hannah;Lewis;01.05.1962;M;F;20000;2;Partial High School;Clerical;1;2
26562;VEN;Edward;Wilson;01.07.1958;M;M;40000;2;Partial College;Skilled Manual;1;2
26563;EGY;Keith;She;01.07.1958;M;M;40000;2;Partial College;Skilled Manual;1;2
26564;ARE;Franklin;Chen;01.03.1960;S;M;40000;3;Partial High School;Clerical;0;2
26565;USA;Gabriel;Mitchell;01.11.1959;S;M;40000;3;Partial High School;Clerical;0;2
26566;ZWE;Crystal;Chen;01.03.1965;S;F;40000;3;Partial High School;Clerical;0;2
26567;SEN;Michele;Rai;01.10.1966;S;F;80000;2;Partial College;Skilled Manual;0;2
26568;ALA;Nancy;Kovar;01.08.1966;S;F;80000;2;Partial College;Skilled Manual;1;2
26569;GNQ;Michelle;Sanchez;01.02.1961;M;F;80000;2;Partial College;Skilled Manual;1;2
26570;SSD;Hunter;Gonzales;01.11.1960;M;M;80000;2;Partial College;Skilled Manual;1;2
26571;KWT;Lacey;Pal;01.08.1960;S;F;80000;2;Partial College;Skilled Manual;0;2
26572;MYT;Jessica;Russell;01.05.1981;S;F;40000;0;Partial College;Skilled Manual;0;2
26573;EGY;Samantha;Clark;01.11.1980;M;F;40000;0;High School;Skilled Manual;1;2
26574;NAM;Jordan;Allen;01.03.1981;M;M;40000;0;High School;Skilled Manual;1;2
26575;GIB;Toni;Gonzalez;01.01.1981;S;F;40000;0;High School;Skilled Manual;0;2
26576;DNK;Kaitlyn;Robinson;01.07.1980;M;F;60000;0;Partial College;Skilled Manual;1;2
26577;JEY;Cindy;Edwards;01.08.1980;M;F;60000;0;Partial College;Skilled Manual;1;2
26578;SDN;Jeremy;White;01.04.1981;S;M;60000;0;Partial College;Skilled Manual;1;2
26579;BES;Hunter;Hayes;01.11.1979;S;M;50000;0;High School;Skilled Manual;0;2
26580;SGP;Paige;Ramirez;01.01.1980;M;F;50000;0;High School;Skilled Manual;1;2
26581;BEN;Mariah;Patterson;01.05.1979;M;F;60000;0;Partial College;Skilled Manual;1;2
26582;MNE;Fernando;Moore;01.08.1978;M;M;60000;0;Partial College;Skilled Manual;1;2
26583;AND;James;Patterson;01.02.1982;S;M;60000;0;Partial College;Professional;0;2
26584;MDG;Benjamin;Alexander;01.08.1981;M;M;60000;0;Partial College;Professional;0;2
26585;USA;Alejandro;Xu;01.01.1962;S;M;80000;2;High School;Skilled Manual;1;2
26586;COM;Alexandra;Baker;01.01.1982;M;F;60000;0;Partial College;Professional;1;2
26587;PLW;Mario;Johnsen;01.09.1962;S;M;70000;2;High School;Skilled Manual;0;2
26588;VIR;Dustin;Pal;01.03.1963;M;M;70000;2;High School;Skilled Manual;1;2
26589;LIE;Julie;Tang;01.01.1974;S;F;70000;2;High School;Professional;1;2
26590;IND;Jorge;Guo;01.05.1964;M;M;100000;1;Bachelors;Management;1;1
26591;ATA;Aimee;Chen;01.08.1969;S;F;100000;1;Bachelors;Management;1;2
26592;TKL;Brenda;Lopez;01.10.1975;S;F;100000;1;Bachelors;Management;1;3
26593;PER;Eduardo;Campbell;01.09.1971;S;M;130000;0;Graduate Degree;Management;0;3
26594;LIE;Melissa;Wood;01.08.1968;M;F;70000;2;Partial High School;Skilled Manual;1;2
26595;NCL;Alyssa;Bailey;01.10.1962;M;F;70000;2;Partial High School;Skilled Manual;1;2
26596;ATA;Antonio;Hayes;01.11.1969;M;M;60000;4;Bachelors;Skilled Manual;1;2
26597;FRA;Madison;Lewis;01.07.1969;S;F;60000;4;Bachelors;Skilled Manual;0;2
26598;BRN;Charles;Adams;01.08.1969;S;M;60000;4;Bachelors;Skilled Manual;1;2
26599;MNG;Allison;Reed;01.07.1969;M;F;60000;4;Bachelors;Skilled Manual;1;2
26600;HRV;Michelle;Gray;01.01.1970;S;F;60000;4;Bachelors;Skilled Manual;0;2
26601;YEM;Kyle;Gonzalez;01.06.1975;S;M;60000;4;Bachelors;Skilled Manual;1;2
26602;QAT;Noah;Yang;01.04.1969;S;M;70000;4;Bachelors;Professional;1;2
26603;IRN;Sheila;Ruiz;01.09.1968;S;F;70000;4;Bachelors;Professional;0;2
26604;CXR;Elizabeth;West;01.05.1974;S;F;70000;0;Bachelors;Professional;0;1
26605;HND;Brandon;Foster;01.08.1968;S;M;70000;0;Bachelors;Professional;0;1
26606;LAO;Hannah;Harris;01.11.1974;S;F;60000;3;Graduate Degree;Professional;1;0
26607;SHN;Natalie;Powell;01.01.1969;M;F;60000;3;Graduate Degree;Professional;1;0
26608;REU;Aaron;Nelson;01.01.1980;S;M;60000;3;Graduate Degree;Professional;0;0
26609;MAF;Abigail;Kelly;01.10.1978;M;F;70000;1;Partial College;Skilled Manual;1;1
26610;SUR;Mary;Perez;01.05.1968;M;F;70000;1;Partial College;Skilled Manual;1;1
26611;TKL;Kayla;Henderson;01.10.1967;M;F;70000;1;Partial College;Skilled Manual;1;1
26612;MYS;Janet;Romero;01.09.1966;M;F;40000;4;High School;Skilled Manual;1;3
26613;MLT;Priscilla;Lal;01.12.1966;M;F;40000;4;High School;Skilled Manual;1;3
26614;COG;Richard;Robinson;01.12.1966;S;M;40000;4;High School;Skilled Manual;1;2
26615;SJM;David;Powell;01.10.1966;M;M;60000;1;Partial College;Skilled Manual;1;1
26616;KAZ;Colin;Goel;01.09.1976;M;M;40000;0;Bachelors;Professional;0;1
26617;KNA;Isaiah;Peterson;01.04.1966;M;M;60000;1;Partial College;Skilled Manual;1;1
26618;GEO;Amanda;Morris;01.08.1965;M;F;60000;1;Partial College;Skilled Manual;1;1
26619;LUX;Thomas;Hill;01.09.1965;M;M;60000;1;Partial College;Skilled Manual;1;1
26620;LBN;Isabella;Green;01.05.1978;S;F;50000;0;Partial College;Skilled Manual;0;1
26621;PRT;Sarah;Wood;01.11.1972;S;F;50000;0;Partial College;Skilled Manual;0;1
26622;VCT;Jan;Howard;01.03.1973;S;F;50000;0;Partial College;Skilled Manual;0;1
26623;NRU;Alexandra;Ross;01.08.1972;S;F;50000;0;Partial College;Skilled Manual;0;1
26624;BTN;Elizabeth;Russell;01.11.1972;S;F;50000;0;Partial College;Skilled Manual;0;1
26625;CZE;Lauren;Barnes;01.12.1978;S;F;60000;0;Graduate Degree;Professional;1;1
26626;PER;Dalton;Taylor;01.09.1972;S;M;60000;0;Graduate Degree;Professional;0;1
26627;UMI;Jose;Alexander;01.02.1973;M;M;60000;0;Graduate Degree;Professional;0;1
26628;JOR;Lucas;Lee;01.10.1932;S;M;40000;2;High School;Skilled Manual;0;1
26629;COM;Miranda;Price;01.08.1965;M;F;60000;1;Partial College;Skilled Manual;1;1
26630;DOM;Vanessa;Powell;01.09.1965;M;F;60000;1;Partial College;Skilled Manual;1;1
26631;VAT;Isaiah;Stewart;01.08.1965;M;M;60000;1;Partial College;Skilled Manual;1;1
26632;YEM;Isabella;Moore;01.12.1971;M;F;60000;1;Partial College;Skilled Manual;1;1
26633;AND;Gabrielle;Ward;01.05.1966;M;F;60000;1;Partial College;Skilled Manual;1;1
26634;MLI;Devin;Walker;01.05.1971;M;M;60000;1;Partial College;Skilled Manual;0;1
26635;BRA;Jasmine;Harris;01.11.1964;M;F;60000;1;Partial College;Skilled Manual;1;1
26636;ZWE;Miguel;Walker;01.11.1964;M;M;60000;5;Bachelors;Professional;1;0
26637;KAZ;Thomas;Robinson;01.09.1964;M;M;60000;4;Bachelors;Professional;1;0
26638;MUS;Olivia;Flores;01.12.1964;S;F;70000;1;Graduate Degree;Professional;0;1
26639;VEN;Riley;Diaz;01.08.1964;M;F;70000;5;Graduate Degree;Professional;1;3
26640;PSE;Eduardo;Lopez;01.02.1965;S;M;70000;5;Graduate Degree;Professional;1;3
26641;KGZ;Arturo;Xie;01.02.1965;S;M;80000;1;Graduate Degree;Professional;1;0
26642;KOR;Gabrielle;Evans;01.12.1963;M;F;80000;1;Partial College;Skilled Manual;1;1
26643;WSM;Benjamin;Miller;01.04.1964;M;M;60000;3;Bachelors;Professional;1;0
26644;BLM;Jenna;Hernandez;01.04.1969;S;F;60000;1;Bachelors;Professional;0;1
26645;LBY;Morgan;Richardson;01.02.1964;S;F;60000;1;Bachelors;Professional;1;1
26646;ITA;Jordyn;Perry;01.10.1980;S;F;60000;1;Bachelors;Professional;1;1
26647;TGO;Jasmine;Simmons;01.03.1969;S;F;60000;1;Bachelors;Professional;1;1
26648;GGY;Riley;Rogers;01.04.1975;S;F;70000;5;Graduate Degree;Professional;1;1
26649;CUB;Emily;Perry;01.04.1975;S;F;80000;5;Graduate Degree;Professional;0;0
26650;AFG;Kevin;Collins;01.11.1963;S;M;80000;5;Graduate Degree;Professional;1;0
26651;GUM;Gregory;Nara;01.03.1986;S;M;80000;4;Graduate Degree;Management;1;0
26652;KEN;Bruce;Moreno;01.03.1986;M;M;80000;4;Graduate Degree;Management;1;0
26653;TJK;Kaylee;Allen;01.03.1986;M;F;80000;4;Graduate Degree;Management;1;1
26654;BDI;Kathleen;Jimenez;01.01.1975;M;F;90000;1;Graduate Degree;Management;1;0
26655;REU;Kelvin;Sharma;01.02.1975;M;M;90000;1;Graduate Degree;Management;0;0
26656;MYT;Amanda;Hall;01.08.1974;M;F;90000;2;Bachelors;Professional;0;0
26657;FRO;Lucas;Hughes;01.03.1980;S;M;90000;2;Bachelors;Professional;0;0
26658;REU;Darryl;Liang;01.11.1974;M;M;100000;1;Graduate Degree;Management;1;0
26659;MCO;Katrina;Yuan;01.02.1976;M;F;80000;4;Graduate Degree;Management;0;1
26660;JOR;Kern;Sutton;01.08.1973;M;M;60000;2;Bachelors;Professional;1;1
26661;TUV;Dawn;Zhu;01.10.1973;S;F;60000;2;Bachelors;Professional;0;1
26662;LIE;Lori;Alvarez;01.03.1974;S;F;60000;2;Bachelors;Professional;1;1
26663;VCT;Joanna;Serrano;01.12.1972;S;F;60000;2;Bachelors;Professional;0;1
26664;AIA;Amy;Zhu;01.05.1973;M;F;70000;5;Bachelors;Professional;1;3
26665;CAF;J‚sus;Vazquez;01.04.1973;S;M;70000;5;Bachelors;Professional;1;3
26666;SPM;Ashlee;Beck;01.09.1974;S;F;110000;1;Graduate Degree;Management;0;1
26667;MNP;Jillian;Patel;01.05.1975;S;F;120000;1;Graduate Degree;Management;1;0
26668;CUW;Toni;Madan;01.12.1972;M;F;70000;5;Bachelors;Professional;1;4
26669;NIC;Curtis;Zeng;01.10.1972;M;M;70000;5;Bachelors;Professional;1;4
26670;SWZ;Jerry;Johnsen;01.04.1973;M;M;70000;5;Bachelors;Professional;1;4
26671;REU;Arthur;Patel;01.02.1973;M;M;80000;5;Graduate Degree;Management;1;2
26672;BRA;Kelli;Sharma;01.08.1977;M;F;80000;5;Bachelors;Professional;1;4
26673;SLB;Austin;Alexander;01.11.1971;M;M;90000;0;Bachelors;Professional;1;0
26674;CZE;Ashley;Jackson;01.03.1959;M;F;60000;3;Partial High School;Skilled Manual;1;3
26675;SRB;Natalie;King;01.09.1962;M;F;60000;2;High School;Professional;1;2
26676;CYM;Emily;Jenkins;01.01.1963;M;F;60000;2;High School;Professional;1;2
26677;ISR;William;Johnson;01.05.1962;M;M;80000;2;Partial High School;Skilled Manual;1;2
26678;CUW;Miranda;Hughes;01.05.1962;S;F;80000;2;Partial High School;Skilled Manual;1;2
26679;DMA;Noah;Perry;01.06.1961;M;M;80000;2;Partial High School;Skilled Manual;1;2
26680;CAN;Melissa;Powell;01.11.1967;S;F;80000;2;Partial High School;Skilled Manual;0;2
26681;ISR;Zachary;Jackson;01.10.1961;S;M;60000;2;High School;Professional;1;2
26682;TKL;Richard;Diaz;01.08.1970;M;M;90000;4;Partial College;Professional;1;3
26683;SVN;Mariah;Simmons;01.01.1976;S;F;90000;4;Partial College;Professional;1;3
26684;AND;Dustin;Andersen;01.05.1971;M;M;110000;2;Bachelors;Management;1;3
26685;GLP;Noah;Baker;01.12.1981;S;M;130000;1;Graduate Degree;Management;0;4
26686;ITA;Christian;Washington;01.04.1975;M;M;80000;4;Bachelors;Management;0;0
26687;GIB;Marshall;Xu;01.04.1970;M;M;80000;4;Partial College;Professional;1;2
26688;MNG;Brittney;Xu;01.03.1975;M;F;80000;4;Partial College;Professional;1;2
26689;LKA;Arthur;Gill;01.11.1969;S;M;110000;3;Bachelors;Management;0;4
26690;BES;Alexia;Bennett;01.03.1970;M;F;110000;3;Bachelors;Management;1;4
26691;CZE;Tina;Suri;01.06.1970;S;F;110000;4;Bachelors;Management;0;4
26692;JPN;Isabella;Brown;01.11.1972;M;F;70000;3;Partial College;Professional;1;0
26693;POL;Charles;Perez;01.10.1967;M;M;70000;3;Partial College;Professional;1;1
26694;CUW;Aaron;Hughes;01.12.1961;S;M;80000;3;Partial College;Professional;1;2
26695;CRI;Jocelyn;Diaz;01.03.1962;M;F;80000;3;Partial College;Professional;1;2
26696;MDV;Robyn;Suarez;01.04.1961;S;F;80000;2;Partial High School;Skilled Manual;1;2
26697;DNK;Manuel;Arun;01.01.1985;M;M;100000;0;Partial College;Professional;1;2
26698;SYC;Brooke;Rivera;01.04.1969;M;F;120000;4;Partial College;Professional;1;3
26699;IRL;Joan;Coleman;01.10.1973;S;F;80000;5;Partial College;Professional;1;2
26700;TCA;Sydney;Ramirez;01.11.1973;S;F;80000;5;Partial College;Professional;1;2
26701;EST;Katherine;Hill;01.03.1973;M;F;80000;5;Partial College;Professional;1;3
26702;KOR;Cynthia;Arun;01.03.1973;M;F;90000;5;Partial College;Professional;1;4
26703;WLF;Wyatt;Miller;01.02.1968;M;M;100000;1;Partial College;Professional;1;3
26704;MRT;Frank;Alvarez;01.09.1973;S;M;110000;1;Bachelors;Management;0;2
26705;TKL;Eric;Jenkins;01.02.1973;S;M;150000;1;Partial College;Professional;0;4
26706;BEN;Bailey;Mitchell;01.07.1966;M;F;70000;5;Partial College;Professional;0;3
26707;MCO;Sydney;Brooks;01.10.1977;M;F;110000;1;Bachelors;Management;0;3
26708;CAF;Katherine;Washington;01.05.1967;S;F;110000;1;Partial College;Professional;0;4
26709;AND;Mary;King;01.01.1961;S;F;80000;2;Partial High School;Skilled Manual;0;2
26710;AUT;Jan;Green;01.05.1961;M;F;60000;2;High School;Professional;1;2
26711;REU;Mya;Bryant;01.01.1961;S;F;60000;2;High School;Professional;0;2
26712;TUR;Ashley;Wilson;01.03.1965;S;F;70000;2;Partial High School;Skilled Manual;0;2
26713;ROU;Stephanie;Edwards;01.09.1959;M;F;70000;2;Partial High School;Skilled Manual;1;2
26714;CXR;Angela;Long;01.08.1959;S;F;70000;2;Partial High School;Skilled Manual;0;2
26715;MNP;Gabriella;Bell;01.12.1959;M;F;70000;2;Partial High School;Skilled Manual;1;2
26716;RUS;Megan;Smith;01.05.1941;M;F;30000;4;High School;Professional;1;2
26717;MOZ;David;Simpson;01.02.1946;M;M;40000;3;Partial College;Professional;1;2
26718;AUS;Richard;Flores;01.05.1947;M;M;100000;2;Graduate Degree;Management;1;4
26719;GHA;Tamara;Li;01.08.1965;S;F;80000;5;Partial College;Professional;0;4
26720;TGO;Seth;Watson;01.11.1965;M;M;100000;0;Partial College;Professional;1;1
26721;AUS;Paula;Jimenez;01.03.1966;S;F;100000;0;Partial College;Professional;0;3
26722;PER;Alexandra;McDonald;01.10.1971;M;F;110000;4;Partial College;Professional;1;4
26723;IRN;Devin;Kelly;01.08.1971;S;M;170000;1;Bachelors;Management;0;2
26724;MEX;Sydney;Edwards;01.03.1960;S;F;60000;2;Partial High School;Skilled Manual;1;2
26725;NLD;Alexis;Smith;01.11.1959;M;F;60000;2;Partial High School;Skilled Manual;1;2
26726;EST;Danielle;Rivera;01.10.1959;S;F;60000;2;Partial High School;Skilled Manual;0;2
26727;CXR;Jose;Clark;01.12.1959;M;M;70000;3;High School;Professional;1;0
26728;KHM;Elijah;Roberts;01.01.1964;S;M;70000;3;Graduate Degree;Management;0;2
26729;ALB;Brian;Gray;01.07.1958;S;M;70000;3;Graduate Degree;Management;0;2
26730;LTU;Rachel;Sanchez;01.10.1957;S;F;40000;3;Partial College;Professional;1;2
26731;IMN;Ethan;Clark;01.10.1957;M;M;40000;3;Partial College;Professional;0;2
26732;CHL;Martin;Rienstra;01.08.1963;S;M;40000;3;Partial College;Professional;1;2
26733;RWA;Benjamin;Smith;01.09.1962;M;M;40000;3;Partial College;Professional;1;2
26734;SGS;Morgan;Powell;01.02.1962;M;F;40000;3;Partial College;Professional;0;2
26735;VAT;Grace;White;01.08.1956;S;F;40000;3;Partial College;Professional;0;2
26736;BEN;Lacey;Xu;01.03.1955;S;F;30000;4;High School;Professional;1;2
26737;ETH;Katherine;Young;01.03.1955;S;F;40000;4;Partial College;Professional;1;2
26738;GIN;Katherine;Simmons;01.05.1971;S;F;40000;4;High School;Professional;1;2
26739;PNG;Corey;Shen;01.11.1969;M;M;60000;4;Bachelors;Professional;1;3
26740;KOR;Donald;Lopez;01.11.1974;M;M;60000;3;Bachelors;Professional;0;2
26741;IRL;Nichole;Pal;01.02.1973;M;F;90000;3;Bachelors;Professional;1;0
26742;JEY;James;Collins;01.09.1932;M;M;70000;3;Partial College;Skilled Manual;1;1
26743;SYC;Derek;Chande;01.10.1967;S;M;70000;1;Partial College;Skilled Manual;1;1
26744;MCO;Mitchell;Yuan;01.08.1973;M;M;60000;1;Bachelors;Professional;1;1
26745;GRL;Valerie;Huang;01.05.1968;M;F;60000;1;Bachelors;Professional;1;1
26746;MAC;Amber;Adams;01.02.1972;S;F;60000;1;Partial College;Skilled Manual;0;1
26747;MRT;Candice;Cai;01.01.1972;S;F;60000;1;Partial College;Skilled Manual;0;1
26748;WLF;Stacey;She;01.09.1971;S;F;100000;0;Graduate Degree;Management;0;1
26749;TCA;Rafael;Sun;01.03.1972;M;M;100000;0;Bachelors;Professional;0;1
26750;JEY;Randall;Alvarez;01.08.1965;S;M;60000;1;Partial College;Skilled Manual;0;1
26751;REU;Mallory;Serrano;01.07.1971;S;F;60000;1;Partial College;Skilled Manual;1;1
26752;BRB;Henry;Perez;01.09.1971;M;M;60000;1;Partial College;Skilled Manual;1;1
